developer,month_year,network,total_commits
0xdcota,February_2024,starknet,0
0xdcota,January_2022,starknet,2
0xdcota,January_2023,starknet,0
0xdcota,January_2024,starknet,0
0xdcota,July_2022,starknet,0
0xdcota,July_2023,starknet,0
0xdcota,June_2022,starknet,2
0xdcota,June_2023,starknet,0
0xdcota,March_2022,starknet,0
0xdcota,March_2023,starknet,0
0xdcota,March_2024,starknet,0
0xdcota,May_2022,starknet,0
0xdcota,May_2023,starknet,0
0xdcota,November_2022,starknet,0
0xdcota,November_2023,starknet,0
0xdcota,October_2022,starknet,0
0xdcota,October_2023,starknet,0
0xdcota,September_2022,starknet,0
0xdcota,September_2023,starknet,0
0xdorifto,April_2022,starknet,0
0xdorifto,April_2023,starknet,0
0xdorifto,August_2022,starknet,0
0xdorifto,August_2023,starknet,1
0xdorifto,December_2021,starknet,0
0xdorifto,December_2022,starknet,0
0xdorifto,December_2023,starknet,0
0xdorifto,February_2022,starknet,0
0xdorifto,February_2023,starknet,0
0xdorifto,February_2024,starknet,0
0xdorifto,January_2022,starknet,0
0xdorifto,January_2023,starknet,0
0xdorifto,January_2024,starknet,0
0xdorifto,July_2022,starknet,0
0xdorifto,July_2023,starknet,0
0xdorifto,June_2022,starknet,0
0xdorifto,June_2023,starknet,0
0xdorifto,March_2022,starknet,0
0xdorifto,March_2023,starknet,0
0xdorifto,March_2024,starknet,0
0xdorifto,May_2022,starknet,0
0xdorifto,May_2023,starknet,0
0xdorifto,November_2021,starknet,0
0xdorifto,November_2022,starknet,0
0xdorifto,November_2023,starknet,0
0xdorifto,October_2021,starknet,0
0xdorifto,October_2022,starknet,0
0xdorifto,October_2023,starknet,0
0xdorifto,September_2022,starknet,0
0xdorifto,September_2023,starknet,0
0xefrain,December_2023,starknet,0
0xefrain,February_2024,starknet,0
0xefrain,January_2024,starknet,0
0xefrain,March_2024,starknet,0
0xefrain,November_2023,starknet,6
0xefrain,October_2023,starknet,4
0xethsign,April_2023,starknet,0
0xethsign,August_2023,starknet,0
0xethsign,December_2022,starknet,0
0xethsign,December_2023,starknet,0
0xethsign,February_2023,starknet,0
0xethsign,February_2024,starknet,0
0xethsign,January_2023,starknet,0
0xethsign,January_2024,starknet,0
0xethsign,July_2023,starknet,0
0xethsign,June_2023,starknet,0
0xethsign,March_2023,starknet,0
0xethsign,March_2024,starknet,0
0xethsign,May_2023,starknet,0
0xethsign,November_2022,starknet,2
0xethsign,November_2023,starknet,0
0xethsign,October_2023,starknet,0
0xethsign,September_2023,starknet,0
0xevoid,April_2023,starknet,0
0xevoid,August_2023,starknet,0
0xevoid,December_2022,starknet,1
0xevoid,December_2023,starknet,0
0xevoid,February_2023,starknet,0
0xevoid,February_2024,starknet,0
0xevoid,January_2023,starknet,0
0xevoid,January_2024,starknet,0
0xevoid,July_2023,starknet,0
0xevoid,June_2023,starknet,0
0xevoid,March_2023,starknet,0
0xevoid,March_2024,starknet,0
0xevoid,May_2023,starknet,0
0xevoid,November_2022,starknet,2
0xevoid,November_2023,starknet,0
0xevoid,October_2023,starknet,0
0xevoid,September_2023,starknet,0
0xflutter,April_2023,starknet,0
0xflutter,August_2023,starknet,0
0xflutter,December_2022,starknet,0
0xflutter,December_2023,starknet,0
0xflutter,February_2023,starknet,0
0xflutter,February_2024,starknet,0
0xflutter,January_2023,starknet,0
0xflutter,January_2024,starknet,0
0xflutter,July_2023,starknet,0
0xflutter,June_2023,starknet,0
0xflutter,March_2023,starknet,0
0xflutter,March_2024,starknet,0
0xflutter,May_2023,starknet,0
0xflutter,November_2022,starknet,5
0xflutter,November_2023,starknet,0
0xflutter,October_2023,starknet,0
0xflutter,September_2023,starknet,0
0xfzyy,February_2024,starknet,2
0xfzyy,March_2024,starknet,0
0xhexw1z,April_2023,starknet,0
0xhexw1z,August_2022,starknet,0
0xhexw1z,August_2023,starknet,0
0xhexw1z,December_2022,starknet,0
0xhexw1z,December_2023,starknet,0
0xhexw1z,February_2023,starknet,0
0xhexw1z,February_2024,starknet,0
0xhexw1z,January_2023,starknet,0
0xhexw1z,January_2024,starknet,0
0xhexw1z,July_2022,starknet,5
0xhexw1z,July_2023,starknet,0
0xhexw1z,June_2023,starknet,0
0xhexw1z,March_2023,starknet,0
0xhexw1z,March_2024,starknet,0
0xhexw1z,May_2023,starknet,0
0xhexw1z,November_2022,starknet,0
0xhexw1z,November_2023,starknet,0
0xhexw1z,October_2022,starknet,0
0xhexw1z,October_2023,starknet,0
0xhexw1z,September_2022,starknet,0
0xhexw1z,September_2023,starknet,0
0xhsy,April_2023,starknet,0
0xhsy,August_2022,starknet,0
0xhsy,August_2023,starknet,0
0xhsy,December_2022,starknet,0
0xhsy,December_2023,starknet,0
0xhsy,February_2023,starknet,0
0xhsy,February_2024,starknet,0
0xhsy,January_2023,starknet,0
0xhsy,January_2024,starknet,0
0xhsy,July_2023,starknet,0
0xhsy,June_2023,starknet,0
0xhsy,March_2023,starknet,0
0xhsy,March_2024,starknet,0
0xhsy,May_2023,starknet,1
0xhsy,November_2022,starknet,0
0xhsy,November_2023,starknet,0
0xhsy,October_2022,starknet,0
0xhsy,October_2023,starknet,0
0xhsy,September_2022,starknet,0
0xhsy,September_2023,starknet,0
0xicosahedron,April_2023,starknet,0
0xicosahedron,August_2023,starknet,0
0xicosahedron,December_2023,starknet,0
0xicosahedron,February_2023,starknet,0
0xicosahedron,February_2024,starknet,1
0xicosahedron,January_2023,starknet,0
0xicosahedron,January_2024,starknet,1
0xicosahedron,July_2023,starknet,0
0xicosahedron,June_2023,starknet,0
0xicosahedron,March_2023,starknet,0
0xicosahedron,March_2024,starknet,0
0xicosahedron,May_2023,starknet,0
0xicosahedron,November_2023,starknet,2
0xicosahedron,October_2023,starknet,4
0xicosahedron,September_2023,starknet,0
0xjunger,August_2023,starknet,0
0xjunger,December_2023,starknet,0
0xjunger,February_2024,starknet,0
0xjunger,January_2024,starknet,0
0xjunger,July_2023,starknet,0
0xjunger,March_2024,starknet,0
0xjunger,November_2023,starknet,0
0xjunger,October_2023,starknet,1
0xjunger,September_2023,starknet,0
0xknwn,February_2024,starknet,3
0xknwn,March_2024,starknet,4
0xkyng,February_2024,starknet,0
0xkyng,January_2024,starknet,1
0xkyng,March_2024,starknet,0
0xlny,April_2022,starknet,1
0xlny,April_2023,starknet,6
0xlny,August_2022,starknet,2
0xlny,August_2023,starknet,5
0xlny,December_2022,starknet,1
0xlny,December_2023,starknet,13
0xlny,February_2022,starknet,4
0xlny,February_2023,starknet,1
0xlny,February_2024,starknet,7
0xlny,January_2023,starknet,5
0xlny,January_2024,starknet,7
0xlny,July_2022,starknet,18
0xlny,July_2023,starknet,7
0xlny,June_2022,starknet,7
0xlny,June_2023,starknet,2
0xlny,March_2022,starknet,2
0xlny,March_2023,starknet,6
0xlny,March_2024,starknet,5
0xlny,May_2022,starknet,9
0xlny,May_2023,starknet,4
0xlny,November_2022,starknet,1
0xlny,November_2023,starknet,7
0xlny,October_2022,starknet,13
0xlny,October_2023,starknet,11
0xlny,September_2022,starknet,0
0xlny,September_2023,starknet,8
0xmichalis,April_2022,starknet,0
0xmichalis,April_2023,starknet,0
0xmichalis,August_2022,starknet,0
0xmichalis,August_2023,starknet,0
0xmichalis,December_2021,starknet,0
0xmichalis,December_2022,starknet,0
0xmichalis,December_2023,starknet,0
0xmichalis,February_2022,starknet,0
0xmichalis,February_2023,starknet,0
0xmichalis,February_2024,starknet,0
0xmichalis,January_2022,starknet,1
0xmichalis,January_2023,starknet,0
0xmichalis,January_2024,starknet,0
0xmichalis,July_2022,starknet,0
0xmichalis,July_2023,starknet,0
0xmichalis,June_2022,starknet,0
0xmichalis,June_2023,starknet,0
0xmichalis,March_2022,starknet,0
0xmichalis,March_2023,starknet,0
0xmichalis,March_2024,starknet,0
0xmichalis,May_2022,starknet,0
0xmichalis,May_2023,starknet,0
0xmichalis,November_2021,starknet,0
0xmichalis,November_2022,starknet,0
0xmichalis,November_2023,starknet,0
0xmichalis,October_2022,starknet,0
0xmichalis,October_2023,starknet,0
0xmichalis,September_2022,starknet,0
0xmichalis,September_2023,starknet,0
0xmonkeyy,April_2022,starknet,0
0xmonkeyy,April_2023,starknet,0
0xmonkeyy,August_2022,starknet,0
0xmonkeyy,August_2023,starknet,4
0xmonkeyy,December_2021,starknet,0
0xmonkeyy,December_2022,starknet,1
0xmonkeyy,December_2023,starknet,0
0xmonkeyy,February_2022,starknet,0
0xmonkeyy,February_2023,starknet,0
0xmonkeyy,February_2024,starknet,0
0xmonkeyy,January_2022,starknet,26
0xmonkeyy,January_2023,starknet,1
